Nyklovice;49.603976;16.345044;Žďár nad Sázavou;Kraj Vysočina
Nymburk;50.185682;15.043760;Nymburk;Středočeský kraj
Nýrov;49.528083;16.539265;Blansko;Jihomoravský kraj
Nýrsko;49.293979;13.143639;Klatovy;Plzeňský kraj
Nýřany;49.712816;13.204705;Plzeň-sever;Plzeňský kraj
Občov;49.713206;14.066994;Příbram;Středočeský kraj
Obecnice;49.716261;13.947414;Příbram;Středočeský kraj
Obědkovice;49.394852;17.227643;Prostějov;Olomoucký kraj
Obědovice;50.161163;15.582212;Hradec Králové;Královéhradecký kraj
Obora;49.452311;16.605726;Blansko;Jihomoravský kraj
Obora;49.889575;13.413718;Plzeň-sever;Plzeňský kraj
Obora;49.814715;12.537800;Tachov;Plzeňský kraj
Obora;50.373356;13.863081;Louny;Ústecký kraj
Oborná;50.003161;17.497004;Bruntál;Moravskoslezský kraj
Obory;49.680504;14.216474;Příbram;Středočeský kraj
Obořiště;49.742352;14.151959;Příbram;Středočeský kraj
Obrataň;49.425159;14.943589;Pelhřimov;Kraj Vysočina
Obrnice;50.505083;13.695511;Most;Ústecký kraj
Obrubce;50.447959;15.063720;Mladá Boleslav;Středočeský kraj
Obruby;50.460227;15.082414;Mladá Boleslav;Středočeský kraj
Obříství;50.295983;14.478492;Mělník;Středočeský kraj
Obyčtov;49.499959;16.001685;Žďár nad Sázavou;Kraj Vysočina
Obytce;49.390514;13.378436;Klatovy;Plzeňský kraj
Ocmanice;49.233244;16.125399;Třebíč;Kraj Vysočina
Očelice;50.239986;16.067392;Rychnov nad Kněžnou;Královéhradecký kraj
Očihov;50.198660;13.460534;Louny;Ústecký kraj
Odolena Voda;50.233515;14.410889;Praha-východ;Středočeský kraj
Odrava;50.103171;12.484250;Cheb;Karlovarský kraj
Odrovice;49.010907;16.509119;Brno-venkov;Jihomoravský kraj
Odry;49.662648;17.830950;Nový Jičín;Moravskoslezský kraj
Odřepsy;50.144240;15.188842;Nymburk;Středočeský kraj
Odunec;49.120315;16.014372;Třebíč;Kraj Vysočina
Ohaře;50.097882;15.295120;Kolín;Středočeský kraj
Ohařice;50.454396;15.258528;Jičín;Královéhradecký kraj
Ohaveč;50.449700;15.308770;Jičín;Královéhradecký kraj
Ohníč;50.587135;13.844786;Teplice;Ústecký kraj
Ohnišov;50.322692;16.213912;Rychnov nad Kněžnou;Královéhradecký kraj
Ohnišťany;50.329630;15.511087;Hradec Králové;Královéhradecký kraj
Ohrazenice;50.597745;15.126071;Semily;Liberecký kraj
Ohrazenice;49.787140;13.959817;Příbram;Středočeský kraj
Ohrobec;49.941829;14.432139;Praha-západ;Středočeský kraj
Ohrozim;49.486560;17.020730;Prostějov;Olomoucký kraj
Ochoz;49.600231;16.915109;Prostějov;Olomoucký kraj
Ochoz u Brna;49.254302;16.737338;Brno-venkov;Jihomoravský kraj
Ochoz u Tišnova;49.425693;16.394338;Brno-venkov;Jihomoravský kraj
Okarec;49.206057;16.088033;Třebíč;Kraj Vysočina
Okna;50.527594;14.671066;Česká Lípa;Liberecký kraj
Okoř;50.162011;14.258724;Praha-západ;Středočeský kraj
Okounov;50.362327;13.106679;Chomutov;Ústecký kraj
Okrouhlá;49.413732;14.364412;Písek;Jihočeský kraj
Okrouhlá;49.507604;16.732103;Blansko;Jihomoravský kraj
Okrouhlá;50.062566;12.487772;Cheb;Karlovarský kraj
Okrouhlá;50.766932;14.527685;Česká Lípa;Liberecký kraj
Okrouhlá Radouň;49.239826;15.017172;Jindřichův Hradec;Jihočeský kraj
Okrouhlice;49.630014;15.490933;Havlíčkův Brod;Kraj Vysočina
Okrouhlička;49.534541;15.556975;Havlíčkův Brod;Kraj Vysočina
Okrouhlo;49.918924;14.447417;Praha-západ;Středočeský kraj
Okřesaneč;49.852528;15.475842;Kutná Hora;Středočeský kraj
Okřešice;49.259480;15.852076;Třebíč;Kraj Vysočina
Okřínek;50.164391;15.192429;Nymburk;Středočeský kraj
Okříšky;49.245493;15.769689;Třebíč;Kraj Vysočina
Olbramice;49.789650;18.089056;Ostrava-město;Moravskoslezský kraj
Olbramice;49.613591;17.001576;Olomouc;Olomoucký kraj
Olbramkostel;48.921815;15.949704;Znojmo;Jihomoravský kraj
Olbramov;49.843499;12.866878;Tachov;Plzeňský kraj
Olbramovice;48.984904;16.402498;Znojmo;Jihomoravský kraj
Olbramovice;49.673280;14.640953;Benešov;Středočeský kraj
Oldřichov;49.558828;14.754364;Tábor;Jihočeský kraj
Oldřichov;49.497560;17.539328;Přerov;Olomoucký kraj
Oldřichov v Hájích;50.849733;15.083777;Liberec;Liberecký kraj
Oldřichovice;49.181867;17.561448;Zlín;Zlínský kraj
Oldřiš;49.727227;16.193810;Svitavy;Pardubický kraj
Oldřišov;49.991395;17.960845;Opava;Moravskoslezský kraj
Oleksovice;48.902158;16.248504;Znojmo;Jihomoravský kraj
Olešenka;49.549005;15.765938;Havlíčkův Brod;Kraj Vysočina
Oleška;49.971695;14.916786;Praha-východ;Středočeský kraj
Oleško;50.480652;14.196615;Litoměřice;Ústecký kraj
Olešná;49.346255;14.310591;Písek;Jihočeský kraj
Olešná;49.681670;15.547785;Havlíčkův Brod;Kraj Vysočina
Olešná;49.445848;15.263754;Pelhřimov;Kraj Vysočina
Olešná;49.780462;13.810119;Beroun;Středočeský kraj
Olešná;50.128597;13.695961;Rakovník;Středočeský kraj
Olešnice;48.841330;14.704931;České Budějovice;Jihočeský kraj
Olešnice;49.557654;16.421795;Blansko;Jihomoravský kraj
Olešnice;50.142363;15.445092;Hradec Králové;Královéhradecký kraj
Olešnice;50.144310;16.148606;Rychnov nad Kněžnou;Královéhradecký kraj
Olešnice;50.545045;15.119305;Semily;Liberecký kraj
Olešnice v Orlických horách;50.373260;16.309980;Rychnov nad Kněžnou;Královéhradecký kraj
Olešník;49.107235;14.363919;České Budějovice;Jihočeský kraj
Olomouc;49.593878;17.250979;Olomouc;Olomoucký kraj
Olomučany;49.330970;16.671791;Blansko;Jihomoravský kraj
Oloví;50.251243;12.558884;Sokolov;Karlovarský kraj
Olovnice;50.234699;14.240487;Mělník;Středočeský kraj
Olšany;49.248136;16.866160;Vyškov;Jihomoravský kraj
Olšany;49.186221;15.566091;Jihlava;Kraj Vysočina
Olšany;49.965186;16.859046;Šumperk;Olomoucký kraj
Olšany;49.400933;13.627031;Klatovy;Plzeňský kraj
Olšany u Prostějova;49.536550;17.164670;Prostějov;Olomoucký kraj
Olší;49.421365;16.290327;Brno-venkov;Jihomoravský kraj
Olší;49.155548;15.373333;Jihlava;Kraj Vysočina
Olšovec;49.590212;17.717277;Přerov;Olomoucký kraj
Olšovice;49.056923;14.235971;Prachatice;Jihočeský kraj
Omice;49.170033;16.451834;Brno-venkov;Jihomoravský kraj
Omlenice;48.725918;14.443732;Český Krumlov;Jihočeský kraj
Ondratice;49.363049;17.063785;Prostějov;Olomoucký kraj
Ondřejov;49.393042;15.178062;Pelhřimov;Kraj Vysočina
Ondřejov;49.904717;14.784310;Praha-východ;Středočeský kraj
Onomyšl;49.899330;15.124360;Kutná Hora;Středočeský kraj
Onšov;48.905385;15.834328;Znojmo;Jihomoravský kraj
Onšov;49.578327;15.136477;Pelhřimov;Kraj Vysočina
Opařany;49.396884;14.481477;Tábor;Jihočeský kraj
Opatov;49.431128;15.394379;Jihlava;Kraj Vysočina
Opatov;49.224435;15.661768;Třebíč;Kraj Vysočina
Opatov;49.825097;16.504684;Svitavy;Pardubický kraj
Opatovec;49.805398;16.480232;Svitavy;Pardubický kraj
Opatovice;49.075131;16.641079;Brno-venkov;Jihomoravský kraj
Opatovice;49.499290;17.739289;Přerov;Olomoucký kraj
Opatovice I;49.855250;15.248583;Kutná Hora;Středočeský kraj
Opatovice nad Labem;50.145512;15.790553;Pardubice;Pardubický kraj
Opava;49.940760;17.894899;Opava;Moravskoslezský kraj
Oplany;49.924267;14.867406;Praha-východ;Středočeský kraj
Oplocany;49.409663;17.260311;Přerov;Olomoucký kraj
Oplot;49.579961;13.274335;Plzeň-jih;Plzeňský kraj
Opočnice;50.172581;15.257777;Nymburk;Středočeský kraj
Opočno;50.267515;16.114902;Rychnov nad Kněžnou;Královéhradecký kraj
Opočno;50.311585;13.735342;Louny;Ústecký kraj
Opolany;50.130814;15.217103;Nymburk;Středočeský kraj
Oponešice;49.037839;15.652148;Třebíč;Kraj Vysočina
Oprostovice;49.469951;17.620402;Přerov;Olomoucký kraj
Oráčov;50.111647;13.549003;Rakovník;Středočeský kraj
Orel;49.919409;15.839135;Chrudim;Pardubický kraj
Orlické Podhůří;50.003420;16.350710;Ústí nad Orlicí;Pardubický kraj
Orlické Záhoří;50.278761;16.475033;Rychnov nad Kněžnou;Královéhradecký kraj
Orličky;50.031626;16.681575;Ústí nad Orlicí;Pardubický kraj
Orlík nad Vltavou;49.509979;14.165613;Písek;Jihočeský kraj
Orlová;49.870238;18.425108;Karviná;Moravskoslezský kraj
Orlovice;49.239184;17.093701;Vyškov;Jihomoravský kraj
Ořech;50.020209;14.296653;Praha-západ;Středočeský kraj
Ořechov;49.111280;16.523392;Brno-venkov;Jihomoravský kraj
Ořechov;49.200027;15.532067;Jihlava;Kraj Vysočina
Ořechov;49.350482;16.139044;Žďár nad Sázavou;Kraj Vysočina
Ořechov;49.030686;17.300934;Uherské Hradiště;Zlínský kraj
Osečany;49.697825;14.437729;Příbram;Středočeský kraj
Oseček;50.101650;15.148691;Nymburk;Středočeský kraj
Osečná;50.694990;14.921485;Liberec;Liberecký kraj
Osečnice;50.257266;16.307000;Rychnov nad Kněžnou;Královéhradecký kraj
Osek;49.443367;14.299945;Písek;Jihočeský kraj
Osek;49.318408;13.963291;Strakonice;Jihočeský kraj
Osek;50.463947;15.159618;Jičín;Královéhradecký kraj
Osek;49.778115;13.591040;Rokycany;Plzeňský kraj
Osek;49.819743;13.858627;Beroun;Středočeský kraj
Osek;50.622637;13.691488;Teplice;Ústecký kraj
Osek nad Bečvou;49.511313;17.528401;Přerov;Olomoucký kraj
Oselce;49.437309;13.672931;Plzeň-jih;Plzeňský kraj
Osice;50.142888;15.686098;Hradec Králové;Královéhradecký kraj
Osíčko;49.431087;17.751607;Kroměříž;Zlínský kraj
Osičky;50.143649;15.676288;Hradec Králové;Královéhradecký kraj
Osík;49.843645;16.284770;Svitavy;Pardubický kraj
Osiky;49.456294;16.421688;Brno-venkov;Jihomoravský kraj
Oskava;49.895329;17.132249;Šumperk;Olomoucký kraj
Oskořínek;50.240157;15.084104;Nymburk;Středočeský kraj
Oslavany;49.123447;16.336633;Brno-venkov;Jihomoravský kraj
Oslavice;49.340872;15.990807;Žďár nad Sázavou;Kraj Vysočina
Oslavička;49.315507;15.966948;Žďár nad Sázavou;Kraj Vysočina
Oslnovice;48.932188;15.687500;Znojmo;Jihomoravský kraj
Oslov;49.399365;14.212059;Písek;Jihočeský kraj
Osoblaha;50.275267;17.715337;Bruntál;Moravskoslezský kraj
Osov;49.844478;14.084020;Beroun;Středočeský kraj
Osová Bítýška;49.325143;16.168556;Žďár nad Sázavou;Kraj Vysočina
Osové;49.325323;16.015528;Žďár nad Sázavou;Kraj Vysočina
Ostašov;49.155648;15.918092;Třebíč;Kraj Vysočina
Ostopovice;49.161102;16.545590;Brno-venkov;Jihomoravský kraj
Ostrá;50.180537;14.893003;Nymburk;Středočeský kraj
Ostrata;49.271025;17.766940;Zlín;Zlínský kraj
Ostrava;49.821023;18.262624;Ostrava-město;Moravskoslezský kraj
Ostravice;49.535196;18.391751;Frýdek-Místek;Moravskoslezský kraj
Ostrolovský Újezd;48.880718;14.600707;České Budějovice;Jihočeský kraj
Ostroměř;50.372556;15.549593;Jičín;Královéhradecký kraj
Ostrov;50.306035;12.939183;Karlovy Vary;Karlovarský kraj
Ostrov;49.693104;15.301494;Havlíčkův Brod;Kraj Vysočina
Ostrov;49.972703;16.030432;Chrudim;Pardubický kraj
Ostrov;49.930345;16.540637;Ústí nad Orlicí;Pardubický kraj
Ostrov;49.665402;14.851197;Benešov;Středočeský kraj
Ostrov;49.611219;14.014609;Příbram;Středočeský kraj
Ostrov nad Oslavou;49.486919;15.990033;Žďár nad Sázavou;Kraj Vysočina
Ostrov u Bezdružic;49.900238;13.042079;Plzeň-sever;Plzeňský kraj
Ostrov u Macochy;49.382462;16.762786;Blansko;Jihomoravský kraj
Ostrovačice;49.210924;16.409562;Brno-venkov;Jihomoravský kraj
Ostrovánky;49.042793;17.080434;Hodonín;Jihomoravský kraj
Ostrovec;49.421243;14.115581;Písek;Jihočeský kraj
Ostrovec-Lhotka;49.907578;13.728204;Rokycany;Plzeňský kraj
Ostrožská Lhota;48.975689;17.467622;Uherské Hradiště;Zlínský kraj
Ostrožská Nová Ves;49.004438;17.436427;Uherské Hradiště;Zlínský kraj
Ostružná;50.185253;17.051691;Jeseník;Olomoucký kraj
Ostružno;50.443397;15.289734;Jičín;Královéhradecký kraj
Ostředek;49.834893;14.832400;Benešov;Středočeský kraj
Ostřešany;49.993525;15.805408;Pardubice;Pardubický kraj
Ostřetice;49.422439;13.347004;Klatovy;Plzeňský kraj
Ostřetín;50.044716;16.030478;Pardubice;Pardubický kraj
Osvětimany;49.055871;17.249789;Uherské Hradiště;Zlínský kraj
Osvračín;49.513274;13.047035;Domažlice;Plzeňský kraj
Ošelín;49.772115;12.856261;Tachov;Plzeňský kraj
Otaslavice;49.388426;17.071186;Prostějov;Olomoucký kraj
Otěšice;49.544137;13.220352;Plzeň-jih;Plzeňský kraj
Otice;49.916939;17.869927;Opava;Moravskoslezský kraj
Otín;49.266600;15.569796;Jihlava;Kraj Vysočina
Otín;49.362965;15.906706;Žďár nad Sázavou;Kraj Vysočina
Otinoves;49.421275;16.871783;Prostějov;Olomoucký kraj
Otmarov;49.100613;16.672783;Brno-venkov;Jihomoravský kraj
Otmíče;49.869145;13.947252;Beroun;Středočeský kraj
Otnice;49.086517;16.814533;Vyškov;Jihomoravský kraj
Otov;49.486597;12.842602;Domažlice;Plzeňský kraj
Otovice;50.255450;12.871721;Karlovy Vary;Karlovarský kraj
Otovice;50.557245;16.387685;Náchod;Královéhradecký kraj
Otradov;49.793442;16.043608;Chrudim;Pardubický kraj
Otročín;50.032393;12.892407;Karlovy Vary;Karlovarský kraj
Otročiněves;49.980598;13.978869;Beroun;Středočeský kraj
Otrokovice;49.210016;17.530876;Zlín;Zlínský kraj
Otvice;50.480923;13.450810;Chomutov;Ústecký kraj
Otvovice;50.211664;14.273030;Kladno;Středočeský kraj
Ouběnice;49.717747;14.159939;Příbram;Středočeský kraj
Oucmanice;49.989464;16.281865;Ústí nad Orlicí;Pardubický kraj
Oudoleň;49.659429;15.755752;Havlíčkův Brod;Kraj Vysočina
Ovčáry;50.062882;15.239607;Kolín;Středočeský kraj
Ovčáry;50.253151;14.613962;Mělník;Středočeský kraj
Ovesná Lhota;49.722657;15.384160;Havlíčkův Brod;Kraj Vysočina
Ovesné Kladruby;49.953112;12.779206;Cheb;Karlovarský kraj
Oznice;49.432567;17.917399;Vsetín;Zlínský kraj
Paběnice;49.841740;15.302429;Kutná Hora;Středočeský kraj
Paceřice;50.619335;15.113636;Liberec;Liberecký kraj
Pacetluky;49.379562;17.565850;Kroměříž;Zlínský kraj
Pacov;49.470865;15.001783;Pelhřimov;Kraj Vysočina
Pačejov;49.373007;13.632835;Klatovy;Plzeňský kraj
Pačlavice;49.259770;17.169012;Kroměříž;Zlínský kraj
Páleč;50.312029;14.049685;Kladno;Středočeský kraj
Palkovice;49.634770;18.315185;Frýdek-Místek;Moravskoslezský kraj
Palonín;49.729051;16.952733;Šumperk;Olomoucký kraj
Pálovice;49.005620;15.537655;Třebíč;Kraj Vysočina
Pamětice;49.549563;16.644594;Blansko;Jihomoravský kraj
Panenská Rozsíčka;49.252661;15.515001;Jihlava;Kraj Vysočina
Panenské Břežany;50.213867;14.440210;Praha-východ;Středočeský kraj
Panenský Týnec;50.295028;13.917056;Louny;Ústecký kraj
Panoší Újezd;50.036103;13.716918;Rakovník;Středočeský kraj
Panské Dubenky;49.219628;15.265918;Jihlava;Kraj Vysočina
Paračov;49.201136;13.994739;Strakonice;Jihočeský kraj
Pardubice;50.034409;15.781299;Pardubice;Pardubický kraj
Paršovice;49.501230;17.708077;Přerov;Olomoucký kraj
Partutovice;49.631419;17.708201;Přerov;Olomoucký kraj
Pařezov;49.470477;12.837930;Domažlice;Plzeňský kraj
Pasečnice;49.395458;12.893516;Domažlice;Plzeňský kraj
Paseka;49.796542;17.222863;Olomouc;Olomoucký kraj
Paseky;49.251740;14.254921;Písek;Jihočeský kraj
Paseky nad Jizerou;50.724065;15.400555;Semily;Liberecký kraj
Paskov;49.731885;18.290478;Frýdek-Místek;Moravskoslezský kraj
Pasohlávky;48.903060;16.543748;Brno-venkov;Jihomoravský kraj
Pastuchovice;50.069086;13.382322;Plzeň-sever;Plzeňský kraj
Pastviny;50.094975;16.566309;Ústí nad Orlicí;Pardubický kraj
Pašinka;49.996452;15.186297;Kolín;Středočeský kraj
Pašovice;49.079630;17.644446;Uherské Hradiště;Zlínský kraj
Pátek;50.165617;15.158562;Nymburk;Středočeský kraj
Patokryje;50.499915;13.705297;Most;Ústecký kraj
Pavlice;48.971577;15.899056;Znojmo;Jihomoravský kraj
Pavlíkov;50.056094;13.736470;Rakovník;Středočeský kraj
Pavlínov;49.348216;15.878564;Žďár nad Sázavou;Kraj Vysočina
Pavlov;48.874256;16.672359;Břeclav;Jihomoravský kraj
Pavlov;49.699317;15.332621;Havlíčkův Brod;Kraj Vysočina
Pavlov;49.242892;15.557210;Jihlava;Kraj Vysočina
Pavlov;49.398772;15.244081;Pelhřimov;Kraj Vysočina
Pavlov;49.450847;15.913945;Žďár nad Sázavou;Kraj Vysočina
Pavlov;49.742890;16.879352;Šumperk;Olomoucký kraj
Pavlov;50.096481;14.167154;Kladno;Středočeský kraj
Pavlovice;49.715216;14.933216;Benešov;Středočeský kraj
Pavlovice u Kojetína;49.302054;17.212617;Prostějov;Olomoucký kraj
Pavlovice u Přerova;49.469520;17.547853;Přerov;Olomoucký kraj
Pazderna;49.704374;18.434339;Frýdek-Místek;Moravskoslezský kraj
Pec;49.398684;12.831288;Domažlice;Plzeňský kraj
Pec pod Sněžkou;50.693981;15.733267;Trutnov;Královéhradecký kraj
Pecka;50.480435;15.608329;Jičín;Královéhradecký kraj
Peč;49.057931;15.392475;Jindřichův Hradec;Jihočeský kraj
Pečice;49.600518;14.105591;Příbram;Středočeský kraj
Pěčice;50.351250;15.004099;Mladá Boleslav;Středočeský kraj
Pěčín;50.153878;16.424789;Rychnov nad Kněžnou;Královéhradecký kraj
Pečky;50.090527;15.030275;Kolín;Středočeský kraj
Pěčnov;49.053207;13.942131;Prachatice;Jihočeský kraj
Pelechy;49.389227;12.914379;Domažlice;Plzeňský kraj
Pelhřimov;49.430721;15.223083;Pelhřimov;Kraj Vysočina
Pěnčín;50.687791;15.236038;Jablonec nad Nisou;Liberecký kraj
Pěnčín;50.594968;15.076196;Liberec;Liberecký kraj
Pěnčín;49.567294;17.013234;Prostějov;Olomoucký kraj
Perálec;49.826885;16.079952;Chrudim;Pardubický kraj
Perná;48.852320;16.624527;Břeclav;Jihomoravský kraj
Pernarec;49.840507;13.102822;Plzeň-sever;Plzeňský kraj
Pernink;50.365797;12.783825;Karlovy Vary;Karlovarský kraj
Pernštejnské Jestřabí;49.406417;16.325710;Brno-venkov;Jihomoravský kraj
Perštejn;50.381769;13.110315;Chomutov;Ústecký kraj
Pertoltice;50.979084;15.076532;Liberec;Liberecký kraj
Pertoltice;49.754910;15.181716;Kutná Hora;Středočeský kraj
Pertoltice pod Ralskem;50.680046;14.719254;Česká Lípa;Liberecký kraj
Peruc;50.342609;13.959969;Louny;Ústecký kraj
Peřimov;50.619384;15.444040;Semily;Liberecký kraj
Pesvice;50.463315;13.484983;Chomutov;Ústecký kraj
Pětihosty;49.886462;14.705522;Praha-východ;Středočeský kraj
Pětikozly;50.411512;14.811952;Mladá Boleslav;Středočeský kraj
Pětipsy;50.321219;13.349824;Chomutov;Ústecký kraj
Petkovy;50.413286;15.076925;Mladá Boleslav;Středočeský kraj
Petráveč;49.327579;16.041249;Žďár nad Sázavou;Kraj Vysočina
Petrohrad;50.127625;13.446526;Louny;Ústecký kraj
Petroupim;49.808356;14.752698;Benešov;Středočeský kraj
Petrov;49.533771;16.489694;Blansko;Jihomoravský kraj
Petrov;48.882055;17.278203;Hodonín;Jihomoravský kraj
Petrov;49.886498;14.433839;Praha-západ;Středočeský kraj
Petrov nad Desnou;50.005536;17.044380;Šumperk;Olomoucký kraj
Petrovice;49.411964;16.699850;Blansko;Jihomoravský kraj
Petrovice;49.006837;16.292563;Znojmo;Jihomoravský kraj
Petrovice;49.241283;15.787690;Třebíč;Kraj Vysočina
Petrovice;50.289854;15.598601;Hradec Králové;Královéhradecký kraj
Petrovice;50.239024;17.448488;Bruntál;Moravskoslezský kraj
Petrovice;49.988215;16.541627;Ústí nad Orlicí;Pardubický kraj
Petrovice;49.554366;14.337472;Příbram;Středočeský kraj
Petrovice;50.067363;13.639280;Rakovník;Středočeský kraj
Petrovice;50.789131;13.976255;Ústí nad Labem;Ústecký kraj
Petrovice I;49.811063;15.297295;Kutná Hora;Středočeský kraj
Petrovice II;49.810040;15.063514;Kutná Hora;Středočeský kraj
Petrovice u Karviné;49.895965;18.547898;Karviná;Moravskoslezský kraj
Petrovice u Sušice;49.218758;13.440898;Klatovy;Plzeňský kraj
Petrovičky;50.299084;15.607452;Jičín;Královéhradecký kraj
Petrůvka;49.105005;17.810083;Zlín;Zlínský kraj
Petrůvky;49.159311;15.902416;Třebíč;Kraj Vysočina
Petříkov;48.847072;14.754708;České Budějovice;Jihočeský kraj
Petříkov;49.925301;14.617066;Praha-východ;Středočeský kraj
Petřvald;49.831096;18.389513;Karviná;Moravskoslezský kraj
Petřvald;49.707197;18.151530;Nový Jičín;Moravskoslezský kraj
Pchery;50.193882;14.117927;Kladno;Středočeský kraj
Pičín;49.745546;14.057909;Příbram;Středočeský kraj
Pikárec;49.432505;16.122491;Žďár nad Sázavou;Kraj Vysočina
Pila;50.179793;12.925973;Karlovy Vary;Karlovarský kraj
Pilníkov;50.532571;15.820303;Trutnov;Královéhradecký kraj
Písařov;50.005065;16.801608;Šumperk;Olomoucký kraj
Písečná;49.574770;18.787469;Frýdek-Místek;Moravskoslezský kraj
Písečná;50.273123;17.253835;Jeseník;Olomoucký kraj
Písečná;50.045242;16.448156;Ústí nad Orlicí;Pardubický kraj
Písečné;48.965043;15.462488;Jindřichův Hradec;Jihočeský kraj
Písečné;49.568007;16.236760;Žďár nad Sázavou;Kraj Vysočina
Písek;49.303554;14.158129;Písek;Jihočeský kraj
Písek;50.155530;15.501834;Hradec Králové;Královéhradecký kraj
Písek;49.559340;18.802420;Frýdek-Místek;Moravskoslezský kraj
Písková Lhota;50.367841;14.874736;Mladá Boleslav;Středočeský kraj
Písková Lhota;50.131421;15.065865;Nymburk;Středočeský kraj
Pístina;49.049781;14.901411;Jindřichův Hradec;Jihočeský kraj
Písty;50.164646;15.001364;Nymburk;Středočeský kraj
Píšť;49.601839;15.203524;Pelhřimov;Kraj Vysočina
Píšť;49.978666;18.193601;Opava;Moravskoslezský kraj
Píšťany;50.519327;14.069206;Litoměřice;Ústecký kraj
Pištín;49.045975;14.335259;České Budějovice;Jihočeský kraj
Pitín;49.038403;17.850785;Uherské Hradiště;Zlínský kraj
Pivín;49.384785;17.184933;Prostějov;Olomoucký kraj
Pivkovice;49.177594;14.069728;Strakonice;Jihočeský kraj
Planá;48.943775;14.452868;České Budějovice;Jihočeský kraj
Planá;49.868267;12.743897;Tachov;Plzeňský kraj
Planá nad Lužnicí;49.354541;14.701577;Tábor;Jihočeský kraj
Plaňany;50.050204;15.029546;Kolín;Středočeský kraj
Plandry;49.420090;15.538370;Jihlava;Kraj Vysočina
Pláně;49.933800;13.389711;Plzeň-sever;Plzeňský kraj
Plánice;49.390036;13.471166;Klatovy;Plzeňský kraj
Plasy;49.934598;13.390465;Plzeň-sever;Plzeňský kraj
Plav;48.901535;14.487974;České Budějovice;Jihočeský kraj
Plaveč;48.928863;16.080106;Znojmo;Jihomoravský kraj
Plavsko;49.084695;14.904124;Jindřichův Hradec;Jihočeský kraj
Plavy;50.703338;15.317471;Jablonec nad Nisou;Liberecký kraj
Plazy;50.414136;14.975134;Mladá Boleslav;Středočeský kraj
Plenkovice;48.919012;16.002555;Znojmo;Jihomoravský kraj
Plesná;50.220815;12.346810;Cheb;Karlovarský kraj
Pleše;49.195629;14.821465;Jindřichův Hradec;Jihočeský kraj
Plešnice;49.774084;13.176850;Plzeň-sever;Plzeňský kraj
Pletený Újezd;50.109433;14.116178;Kladno;Středočeský kraj
Plch;50.128870;15.702840;Pardubice;Pardubický kraj
Plchov;50.255276;13.986724;Kladno;Středočeský kraj
Plchovice;50.045181;16.181298;Ústí nad Orlicí;Pardubický kraj
Plískov;49.842744;13.739921;Rokycany;Plzeňský kraj
Ploskovice;50.560340;14.198588;Litoměřice;Ústecký kraj
Pluhův Žďár;49.223995;14.892803;Jindřichův Hradec;Jihočeský kraj
Plumlov;49.466236;17.015122;Prostějov;Olomoucký kraj
Plužná;50.473807;14.804269;Mladá Boleslav;Středočeský kraj
PLZEŇ;49.738531;13.373737;Plzeň-město;Plzeňský kraj
Pnětluky;50.250358;13.703895;Louny;Ústecký kraj
Pňovany;49.778992;13.121864;Plzeň-sever;Plzeňský kraj
Pňovice;49.721386;17.161923;Olomouc;Olomoucký kraj
Pňov-Předhradí;50.086521;15.147597;Kolín;Středočeský kraj
Poběžovice;49.510406;12.802721;Domažlice;Plzeňský kraj
Poběžovice u Holic;50.097655;16.000768;Pardubice;Pardubický kraj
Poběžovice u Přelouče;49.991102;15.581991;Pardubice;Pardubický kraj
Pocinovice;49.343523;13.133597;Domažlice;Plzeňský kraj
Počaply;49.538772;13.983561;Příbram;Středočeský kraj
Počátky;49.260301;15.240324;Pelhřimov;Kraj Vysočina
Počedělice;50.371926;13.887909;Louny;Ústecký kraj
Počenice-Tetětice;49.271262;17.228235;Kroměříž;Zlínský kraj
Počepice;49.596115;14.380945;Příbram;Středočeský kraj
Počítky;49.588779;15.971975;Žďár nad Sázavou;Kraj Vysočina
Podbořanský Rohozec;50.216536;13.262884;Louny;Ústecký kraj
Podbořany;50.229475;13.412030;Louny;Ústecký kraj
Podbrdy;49.863079;14.126698;Beroun;Středočeský kraj
Podbřezí;50.259989;16.214851;Rychnov nad Kněžnou;Královéhradecký kraj
Podbřežice;49.212563;16.928192;Vyškov;Jihomoravský kraj
Poděbrady;50.142525;15.118988;Nymburk;Středočeský kraj
Poděšín;49.507768;15.800993;Žďár nad Sázavou;Kraj Vysočina
Poděvousy;49.527617;13.131214;Domažlice;Plzeňský kraj
Podhorní Újezd a Vojice;50.390156;15.514528;Jičín;Královéhradecký kraj
Podhořany u Ronova;49.936237;15.536819;Chrudim;Pardubický kraj
Podhradí;50.255461;12.201857;Cheb;Karlovarský kraj
Podhradí;50.418572;15.310632;Jičín;Královéhradecký kraj
Podhradí;49.140048;17.774070;Zlín;Zlínský kraj
Podhradí nad Dyjí;48.900345;15.686517;Znojmo;Jihomoravský kraj
Podhradní Lhota;49.420849;17.795160;Kroměříž;Zlínský kraj
Podivice;49.365845;17.010822;Vyškov;Jihomoravský kraj
Podivín;48.825640;16.848324;Břeclav;Jihomoravský kraj
Podkopná Lhota;49.305859;17.831511;Zlín;Zlínský kraj
Podlesí;50.020296;16.281063;Ústí nad Orlicí;Pardubický kraj
Podlesí;49.690395;13.981947;Příbram;Středočeský kraj
Podlešín;50.221126;14.160368;Kladno;Středočeský kraj
Podluhy;49.815724;13.913630;Beroun;Středočeský kraj
